Point 378 --> || t = 509.4000000000 || max_dvdt = 15.6832050224 ||
Point 379 --> || t = 509.4000000000 || max_dvdt = 15.3714804840 ||
Point 380 --> || t = 509.5000000000 || max_dvdt = 15.4136536286 ||
Point 381 --> || t = 509.5000000000 || max_dvdt = 15.7161841719 ||
Point 382 --> || t = 509.5000000000 || max_dvdt = 15.5905189385 ||
Point 383 --> || t = 509.5000000000 || max_dvdt = 15.1625321377 ||
Point 384 --> || t = 509.6000000000 || max_dvdt = 15.6121112183 ||
Point 385 --> || t = 509.6000000000 || max_dvdt = 15.7144419289 ||
Point 386 --> || t = 509.6000000000 || max_dvdt = 15.4428963037 ||
Point 387 --> || t = 509.7000000000 || max_dvdt = 15.3477147775 ||
Point 388 --> || t = 509.7000000000 || max_dvdt = 15.7179195061 ||
Point 389 --> || t = 509.7000000000 || max_dvdt = 15.6455144243 ||
Point 390 --> || t = 509.7000000000 || max_dvdt = 15.2546108069 ||
Point 391 --> || t = 509.8000000000 || max_dvdt = 15.5739480994 ||
Point 392 --> || t = 509.8000000000 || max_dvdt = 15.7448046016 ||
Point 393 --> || t = 509.8000000000 || max_dvdt = 15.5253444262 ||
Point 394 --> || t = 509.9000000000 || max_dvdt = 15.2552215101 ||
Point 395 --> || t = 509.9000000000 || max_dvdt = 15.7110397812 ||
Point 396 --> || t = 509.9000000000 || max_dvdt = 15.7097935718 ||
Point 397 --> || t = 509.9000000000 || max_dvdt = 15.3715544784 ||
Point 398 --> || t = 510.0000000000 || max_dvdt = 15.5106645258 ||
Point 399 --> || t = 510.0000000000 || max_dvdt = 15.7761559048 ||
Point 400 --> || t = 510.0000000000 || max_dvdt = 15.6329990691 ||
Point 401 --> || t = 510.0000000000 || max_dvdt = 15.2036647616 ||
Point 402 --> || t = 510.1000000000 || max_dvdt = 15.6847341007 ||
Point 403 --> || t = 510.1000000000 || max_dvdt = 15.7911902308 ||
Point 404 --> || t = 510.1000000000 || max_dvdt = 15.5378208303 ||
Point 405 --> || t = 510.2000000000 || max_dvdt = 15.3866628536 ||
Point 406 --> || t = 510.2000000000 || max_dvdt = 15.7994654824 ||
Point 407 --> || t = 510.2000000000 || max_dvdt = 15.7828433485 ||
Point 408 --> || t = 510.2000000000 || max_dvdt = 15.4516750825 ||
Point 409 --> || t = 510.3000000000 || max_dvdt = 15.5936612111 ||
Point 410 --> || t = 510.3000000000 || max_dvdt = 15.8825777877 ||
Point 411 --> || t = 510.3000000000 || max_dvdt = 15.7829298659 ||
Point 412 --> || t = 510.3000000000 || max_dvdt = 15.4072614745 ||
Point 413 --> || t = 510.4000000000 || max_dvdt = 15.7506363568 ||
Point 414 --> || t = 510.4000000000 || max_dvdt = 15.9660320659 ||
Point 415 --> || t = 510.4000000000 || max_dvdt = 15.8284084103 ||
Point 416 --> || t = 510.4000000000 || max_dvdt = 15.4440424796 ||
Point 417 --> || t = 510.5000000000 || max_dvdt = 15.8775803568 ||
Point 418 --> || t = 510.5000000000 || max_dvdt = 16.0813372078 ||
Point 419 --> || t = 510.5000000000 || max_dvdt = 15.9591559911 ||
Point 420 --> || t = 510.5000000000 || max_dvdt = 15.6083997625 ||
Point 421 --> || t = 510.6000000000 || max_dvdt = 15.9735791910 ||
Point 422 --> || t = 510.6000000000 || max_dvdt = 16.2444136013 ||
Point 423 --> || t = 510.6000000000 || max_dvdt = 16.2067312575 ||
Point 424 --> || t = 510.6000000000 || max_dvdt = 15.9465125534 ||
Point 425 --> || t = 510.7000000000 || max_dvdt = 15.9677491737 ||
Point 426 --> || t = 510.7000000000 || max_dvdt = 16.4085389825 ||
Point 427 --> || t = 510.7000000000 || max_dvdt = 16.5518615359 ||
Point 428 --> || t = 510.7000000000 || max_dvdt = 16.4680899185 ||
Point 429 --> || t = 510.7000000000 || max_dvdt = 16.2247969505 ||
Point 430 --> || t = 510.8000000000 || max_dvdt = 16.3274652549 ||
Point 431 --> || t = 510.8000000000 || max_dvdt = 16.7825903329 ||
Point 432 --> || t = 510.8000000000 || max_dvdt = 17.0058607008 ||
Point 433 --> || t = 510.8000000000 || max_dvdt = 17.0490868687 ||
Point 434 --> || t = 510.8000000000 || max_dvdt = 16.9612091339 ||
Point 435 --> || t = 510.8000000000 || max_dvdt = 16.7839832987 ||
Point 436 --> || t = 510.9000000000 || max_dvdt = 16.7713900452 ||
Point 437 --> || t = 510.9000000000 || max_dvdt = 17.2575943586 ||
Point 438 --> || t = 510.9000000000 || max_dvdt = 17.5925590962 ||
Point 439 --> || t = 510.9000000000 || max_dvdt = 17.8070008553 ||
Point 440 --> || t = 510.9000000000 || max_dvdt = 17.9293945083 ||
Point 441 --> || t = 510.9000000000 || max_dvdt = 17.9844716867 ||
Point 442 --> || t = 510.9000000000 || max_dvdt = 17.9927540784 ||
Point 443 --> || t = 510.9000000000 || max_dvdt = 17.9707167657 ||
Point 444 --> || t = 510.9000000000 || max_dvdt = 17.9312621775 ||
Point 445 --> || t = 510.9000000000 || max_dvdt = 17.8842935247 ||
Point 446 --> || t = 510.9000000000 || max_dvdt = 17.8372680487 ||
Point 447 --> || t = 510.9000000000 || max_dvdt = 17.7956734164 ||
Point 448 --> || t = 510.9000000000 || max_dvdt = 17.7634079096 ||
Point 449 --> || t = 510.9000000000 || max_dvdt = 17.7430639966 ||
Point 450 --> || t = 510.9000000000 || max_dvdt = 17.7361223730 ||
Point 451 --> || t = 507.3000000000 || max_dvdt = 13.3659802380 ||
Point 452 --> || t = 507.3000000000 || max_dvdt = 13.7596785693 ||
Point 453 --> || t = 507.3000000000 || max_dvdt = 13.7188208437 ||
Point 454 --> || t = 507.4000000000 || max_dvdt = 13.7400856004 ||
Point 455 --> || t = 507.4000000000 || max_dvdt = 14.2773464297 ||
Point 456 --> || t = 507.4000000000 || max_dvdt = 14.3926468779 ||
Point 457 --> || t = 507.4000000000 || max_dvdt = 14.1805000586 ||
Point 458 --> || t = 507.5000000000 || max_dvdt = 14.4452718643 ||
Point 459 --> || t = 507.5000000000 || max_dvdt = 14.7866684481 ||
Point 460 --> || t = 507.5000000000 || max_dvdt = 14.7487789200 ||
Point 461 --> || t = 507.5000000000 || max_dvdt = 14.4290304967 ||
Point 462 --> || t = 507.6000000000 || max_dvdt = 14.8143423254 ||
Point 463 --> || t = 507.6000000000 || max_dvdt = 15.0075470481 ||
Point 464 --> || t = 507.6000000000 || max_dvdt = 14.8550759109 ||
Point 465 --> || t = 507.7000000000 || max_dvdt = 14.5739326645 ||
Point 466 --> || t = 507.7000000000 || max_dvdt = 15.0445119859 ||
Point 467 --> || t = 507.7000000000 || max_dvdt = 15.1058427710 ||
Point 468 --> || t = 507.7000000000 || max_dvdt = 14.8511352535 ||
Point 469 --> || t = 507.8000000000 || max_dvdt = 14.8928046310 ||
Point 470 --> || t = 507.8000000000 || max_dvdt = 15.2147007182 ||
Point 471 --> || t = 507.8000000000 || max_dvdt = 15.1495445128 ||
Point 472 --> || t = 507.8000000000 || max_dvdt = 14.7987489938 ||
Point 473 --> || t = 507.9000000000 || max_dvdt = 15.1504359079 ||
Point 474 --> || t = 507.9000000000 || max_dvdt = 15.3229429941 ||
Point 475 --> || t = 507.9000000000 || max_dvdt = 15.1363384465 ||
Point 476 --> || t = 508.0000000000 || max_dvdt = 14.8854684142 ||
Point 477 --> || t = 508.0000000000 || max_dvdt = 15.3387851749 ||
Point 478 --> || t = 508.0000000000 || max_dvdt = 15.3633507974 ||
Point 479 --> || t = 508.0000000000 || max_dvdt = 15.0630986928 ||
Point 480 --> || t = 508.1000000000 || max_dvdt = 15.1735862535 ||
Point 481 --> || t = 508.1000000000 || max_dvdt = 15.4541622462 ||
Point 482 --> || t = 508.1000000000 || max_dvdt = 15.3369742834 ||
Point 483 --> || t = 508.1000000000 || max_dvdt = 14.9342138537 ||
Point 484 --> || t = 508.2000000000 || max_dvdt = 15.3860443711 ||
Point 485 --> || t = 508.2000000000 || max_dvdt = 15.4968276963 ||
Point 486 --> || t = 508.2000000000 || max_dvdt = 15.2487903259 ||
Point 487 --> || t = 508.3000000000 || max_dvdt = 15.1406292018 ||
Point 488 --> || t = 508.3000000000 || max_dvdt = 15.5201763194 ||
Point 489 --> || t = 508.3000000000 || max_dvdt = 15.4702972031 ||
Point 490 --> || t = 508.3000000000 || max_dvdt = 15.1058323374 ||
Point 491 --> || t = 508.4000000000 || max_dvdt = 15.3861134010 ||
Point 492 --> || t = 508.4000000000 || max_dvdt = 15.5769039029 ||
Point 493 --> || t = 508.4000000000 || max_dvdt = 15.3803968934 ||
Point 494 --> || t = 508.5000000000 || max_dvdt = 15.0778031749 ||
Point 495 --> || t = 508.5000000000 || max_dvdt = 15.5464680501 ||
Point 496 --> || t = 508.5000000000 || max_dvdt = 15.5602568796 ||
Point 497 --> || t = 508.5000000000 || max_dvdt = 15.2344549520 ||
Point 498 --> || t = 508.6000000000 || max_dvdt = 15.3588155430 ||
Point 499 --> || t = 508.6000000000 || max_dvdt = 15.6233289090 ||
Point 500 --> || t = 508.6000000000 || max_dvdt = 15.4766780867 ||
Point 501 --> || t = 508.6000000000 || max_dvdt = 15.0406334728 ||
Point 502 --> || t = 508.7000000000 || max_dvdt = 15.5477619166 ||
Point 503 --> || t = 508.7000000000 || max_dvdt = 15.6216551757 ||
Point 504 --> || t = 508.7000000000 || max_dvdt = 15.3342322166 ||
Point 505 --> || t = 508.8000000000 || max_dvdt = 15.3142278929 ||
Point 506 --> || t = 508.8000000000 || max_dvdt = 15.6472556899 ||
Point 507 --> || t = 508.8000000000 || max_dvdt = 15.5488802434 ||
Point 508 --> || t = 508.8000000000 || max_dvdt = 15.1418405608 ||
Point 509 --> || t = 508.9000000000 || max_dvdt = 15.5320164737 ||
Point 510 --> || t = 508.9000000000 || max_dvdt = 15.6632562787 ||
Point 511 --> || t = 508.9000000000 || max_dvdt = 15.4140339306 ||
Point 512 --> || t = 509.0000000000 || max_dvdt = 15.2574056334 ||
Point 513 --> || t = 509.0000000000 || max_dvdt = 15.6552063477 ||
Point 514 --> || t = 509.0000000000 || max_dvdt = 15.6041887338 ||
Point 515 --> || t = 509.0000000000 || max_dvdt = 15.2269449147 ||
Point 516 --> || t = 509.1000000000 || max_dvdt = 15.5035609302 ||
Point 517 --> || t = 509.1000000000 || max_dvdt = 15.6906290282 ||
Point 518 --> || t = 509.1000000000 || max_dvdt = 15.4800608720 ||
Point 519 --> || t = 509.2000000000 || max_dvdt = 15.1903837672 ||
Point 520 --> || t = 509.2000000000 || max_dvdt = 15.6510345286 ||
Point 521 --> || t = 509.2000000000 || max_dvdt = 15.6476449387 ||
Point 522 --> || t = 509.2000000000 || max_dvdt = 15.3016770278 ||
Point 523 --> || t = 509.3000000000 || max_dvdt = 15.4642697775 ||
Point 524 --> || t = 509.3000000000 || max_dvdt = 15.7074641218 ||
Point 525 --> || t = 509.3000000000 || max_dvdt = 15.5372816286 ||
Point 526 --> || t = 509.4000000000 || max_dvdt = 15.1126022010 ||
Point 527 --> || t = 509.4000000000 || max_dvdt = 15.6366810655 ||
Point 528 --> || t = 509.4000000000 || max_dvdt = 15.6832050224 ||
Point 529 --> || t = 509.4000000000 || max_dvdt = 15.3714804840 ||
Point 530 --> || t = 509.5000000000 || max_dvdt = 15.4136536286 ||
Point 531 --> || t = 509.5000000000 || max_dvdt = 15.7161841719 ||
Point 532 --> || t = 509.5000000000 || max_dvdt = 15.5905189385 ||
Point 533 --> || t = 509.5000000000 || max_dvdt = 15.1625321377 ||
Point 534 --> || t = 509.6000000000 || max_dvdt = 15.6121112183 ||
Point 535 --> || t = 509.6000000000 || max_dvdt = 15.7144419289 ||
Point 536 --> || t = 509.6000000000 || max_dvdt = 15.4428963037 ||
Point 537 --> || t = 509.7000000000 || max_dvdt = 15.3477147775 ||
Point 538 --> || t = 509.7000000000 || max_dvdt = 15.7179195061 ||
Point 539 --> || t = 509.7000000000 || max_dvdt = 15.6455144243 ||
Point 540 --> || t = 509.7000000000 || max_dvdt = 15.2546108069 ||
Point 541 --> || t = 509.8000000000 || max_dvdt = 15.5739480994 ||
Point 542 --> || t = 509.8000000000 || max_dvdt = 15.7448046016 ||
Point 543 --> || t = 509.8000000000 || max_dvdt = 15.5253444261 ||
Point 544 --> || t = 509.9000000000 || max_dvdt = 15.2552215101 ||
Point 545 --> || t = 509.9000000000 || max_dvdt = 15.7110397812 ||
Point 546 --> || t = 509.9000000000 || max_dvdt = 15.7097935718 ||
Point 547 --> || t = 509.9000000000 || max_dvdt = 15.3715544784 ||
Point 548 --> || t = 510.0000000000 || max_dvdt = 15.5106645257 ||
Point 549 --> || t = 510.0000000000 || max_dvdt = 15.7761559048 ||
Point 550 --> || t = 510.0000000000 || max_dvdt = 15.6329990691 ||
Point 551 --> || t = 510.0000000000 || max_dvdt = 15.2036647616 ||
Point 552 --> || t = 510.1000000000 || max_dvdt = 15.6847341007 ||
Point 553 --> || t = 510.1000000000 || max_dvdt = 15.7911902308 ||
Point 554 --> || t = 510.1000000000 || max_dvdt = 15.5378208303 ||
Point 555 --> || t = 510.2000000000 || max_dvdt = 15.3866628536 ||
Point 556 --> || t = 510.2000000000 || max_dvdt = 15.7994654824 ||
Point 557 --> || t = 510.2000000000 || max_dvdt = 15.7828433485 ||
Point 558 --> || t = 510.2000000000 || max_dvdt = 15.4516750825 ||
Point 559 --> || t = 510.3000000000 || max_dvdt = 15.5936612110 ||
Point 560 --> || t = 510.3000000000 || max_dvdt = 15.8825777877 ||
Point 561 --> || t = 510.3000000000 || max_dvdt = 15.7829298659 ||
Point 562 --> || t = 510.3000000000 || max_dvdt = 15.4072614745 ||
Point 563 --> || t = 510.4000000000 || max_dvdt = 15.7506363568 ||
Point 564 --> || t = 510.4000000000 || max_dvdt = 15.9660320658 ||
Point 565 --> || t = 510.4000000000 || max_dvdt = 15.8284084103 ||
Point 566 --> || t = 510.4000000000 || max_dvdt = 15.4440424796 ||
Point 567 --> || t = 510.5000000000 || max_dvdt = 15.8775803568 ||
Point 568 --> || t = 510.5000000000 || max_dvdt = 16.0813372077 ||
Point 569 --> || t = 510.5000000000 || max_dvdt = 15.9591559911 ||
Point 570 --> || t = 510.5000000000 || max_dvdt = 15.6083997625 ||
Point 571 --> || t = 510.6000000000 || max_dvdt = 15.9735791910 ||
Point 572 --> || t = 510.6000000000 || max_dvdt = 16.2444136013 ||
Point 573 --> || t = 510.6000000000 || max_dvdt = 16.2067312574 ||
Point 574 --> || t = 510.6000000000 || max_dvdt = 15.9465125534 ||
Point 575 --> || t = 510.7000000000 || max_dvdt = 15.9677491736 ||
Point 576 --> || t = 510.7000000000 || max_dvdt = 16.4085389824 ||
Point 577 --> || t = 510.7000000000 || max_dvdt = 16.5518615358 ||
Point 578 --> || t = 510.7000000000 || max_dvdt = 16.4680899184 ||
Point 579 --> || t = 510.7000000000 || max_dvdt = 16.2247969504 ||
Point 580 --> || t = 510.8000000000 || max_dvdt = 16.3274652548 ||
Point 581 --> || t = 510.8000000000 || max_dvdt = 16.7825903328 ||
Point 582 --> || t = 510.8000000000 || max_dvdt = 17.0058607008 ||
Point 583 --> || t = 510.8000000000 || max_dvdt = 17.0490868686 ||
Point 584 --> || t = 510.8000000000 || max_dvdt = 16.9612091339 ||
Point 585 --> || t = 510.8000000000 || max_dvdt = 16.7839832987 ||
Point 586 --> || t = 510.9000000000 || max_dvdt = 16.7713900452 ||
Point 587 --> || t = 510.9000000000 || max_dvdt = 17.2575943586 ||
Point 588 --> || t = 510.9000000000 || max_dvdt = 17.5925590962 ||
Point 589 --> || t = 510.9000000000 || max_dvdt = 17.8070008553 ||
Point 590 --> || t = 510.9000000000 || max_dvdt = 17.9293945083 ||
Point 591 --> || t = 510.9000000000 || max_dvdt = 17.9844716867 ||
Point 592 --> || t = 510.9000000000 || max_dvdt = 17.9927540784 ||
Point 593 --> || t = 510.9000000000 || max_dvdt = 17.9707167657 ||
Point 594 --> || t = 510.9000000000 || max_dvdt = 17.9312621775 ||
Point 595 --> || t = 510.9000000000 || max_dvdt = 17.8842935246 ||
Point 596 --> || t = 510.9000000000 || max_dvdt = 17.8372680487 ||
Point 597 --> || t = 510.9000000000 || max_dvdt = 17.7956734164 ||
Point 598 --> || t = 510.9000000000 || max_dvdt = 17.7634079096 ||
Point 599 --> || t = 510.9000000000 || max_dvdt = 17.7430639966 ||
Point 600 --> || t = 510.9000000000 || max_dvdt = 17.7361223730 ||
