-75.7332365373 0.0598975443 0.7311306659 0.4742904402
-75.7332337733 0.0598975533 0.7311305872 0.4742861311
-75.7332254903 0.0598975803 0.7311303513 0.4742732221
-75.7332117197 0.0598976251 0.7311299592 0.4742518106
-75.7331925286 0.0598976876 0.7311294128 0.4742222042
-75.7331680415 0.0598977673 0.7311287159 0.4741851314
-75.7331221301 0.0598979168 0.7311273914 0.4739849001
-75.7330899963 0.0598980214 0.7311264804 0.4739568839
-75.7330538130 0.0598981391 0.7311254557 0.4739292423
-75.7330136306 0.0598982699 0.7311243187 0.4739020260
-75.7329694974 0.0598984136 0.7311230709 0.4738752745
-75.7329214602 0.0598985699 0.7311217136 0.4738490188
-75.7328695641 0.0598987388 0.7311202482 0.4738232826
-75.7328138530 0.0598989202 0.7311186759 0.4737980842
-75.7327543691 0.0598991138 0.7311169981 0.4737734366
-75.7326911536 0.0598993195 0.7311152159 0.4737493487
-75.7326242462 0.0598995373 0.7311133304 0.4737258262
-75.7325536856 0.0598997670 0.7311113429 0.4737028722
-75.7324795093 0.0599000084 0.7311092543 0.4736804871
-75.7324017537 0.0599002615 0.7311070659 0.4736586695
-75.7323204540 0.0599005261 0.7311047785 0.4736374169
-75.7322356446 0.0599008021 0.7311023932 0.4736167256
-75.7321473587 0.0599010895 0.7310999110 0.4735965907
-75.7320556286 0.0599013880 0.7310973328 0.4735770066
-75.7319604858 0.0599016977 0.7310946595 0.4735579677
-75.7318619608 0.0599020184 0.7310918920 0.4735394680
-75.7317600832 0.0599023500 0.7310890312 0.4735215010
-75.7316548817 0.0599026924 0.7310860780 0.4735040604
-75.7315463843 0.0599030455 0.7310830330 0.4734871402
-75.7314346180 0.0599034093 0.7310798971 0.4734707345
-75.7313196093 0.0599037836 0.7310766711 0.4734548372
-75.7312013836 0.0599041684 0.7310733556 0.4734394428
-75.7310799656 0.0599045636 0.7310699515 0.4734245461
-75.7309553794 0.0599049691 0.7310664593 0.4734101424
-75.7308276481 0.0599053848 0.7310628799 0.4733962265
-75.7306967941 0.0599058108 0.7310592137 0.4733827940
-75.7305628393 0.0599062468 0.7310554615 0.4733698410
-75.7304258045 0.0599066928 0.7310516237 0.4733573636
-75.7302857101 0.0599071488 0.7310477011 0.4733453576
-75.7301425753 0.0599076146 0.7310436942 0.4733338196
-75.7299964192 0.0599080904 0.7310396034 0.4733227467
-75.7298472595 0.0599085759 0.7310354293 0.4733121351
-75.7296951137 0.0599090711 0.7310311724 0.4733019817
-75.7295399984 0.0599095760 0.7310268331 0.4732922836
-75.7293819293 0.0599100905 0.7310224120 0.4732830382
-75.7292209216 0.0599106146 0.7310179094 0.4732742422
-75.7290569898 0.0599111481 0.7310133256 0.4732658928
-75.7288901476 0.0599116912 0.7310086612 0.4732579879
-75.7287204079 0.0599122437 0.7310039165 0.4732505246
-75.7285477832 0.0599128056 0.7309990917 0.4732434999
-75.7283722849 0.0599133769 0.7309941873 0.4732369116
-75.7281939242 0.0599139575 0.7309892034 0.4732307576
-75.7280127111 0.0599145473 0.7309841404 0.4732250350
-75.7278286551 0.0599151464 0.7309789986 0.4732197412
-75.7276417653 0.0599157548 0.7309737782 0.4732148742
-75.7274520498 0.0599163724 0.7309684793 0.4732104319
-75.7272595161 0.0599169991 0.7309631022 0.4732064115
-75.7270641709 0.0599176350 0.7309576470 0.4732028106
-75.7268660206 0.0599182800 0.7309521140 0.4731996276
-75.7266650706 0.0599189342 0.7309465032 0.4731968601
-75.7264613257 0.0599195974 0.7309408147 0.4731945052
-75.7262547901 0.0599202698 0.7309350486 0.4731925612
-75.7260454674 0.0599209512 0.7309292051 0.4731910263
-75.7258333605 0.0599216417 0.7309232841 0.4731898978
-75.7256184715 0.0599223412 0.7309172857 0.4731891732
-75.7254008020 0.0599230498 0.7309112100 0.4731888510
-75.7251803532 0.0599237675 0.7309050568 0.4731889289
-75.7249571251 0.0599244942 0.7308988262 0.4731894042
-75.7247311174 0.0599252300 0.7308925181 0.4731902747
-75.7245023293 0.0599259749 0.7308861325 0.4731915388
-75.7242707592 0.0599267288 0.7308796693 0.4731931938
-75.7240364047 0.0599274917 0.7308731284 0.4731952367
-75.7237992632 0.0599282638 0.7308665096 0.4731976659
-75.7235593310 0.0599290450 0.7308598128 0.4732004790
-75.7233166042 0.0599298352 0.7308530379 0.4732036729
-75.7230710779 0.0599306346 0.7308461847 0.4732072448
-75.7228227471 0.0599314431 0.7308392530 0.4732111927
-75.7225716056 0.0599322608 0.7308322426 0.4732155135
-75.7223176470 0.0599330877 0.7308251532 0.4732202036
-75.7220608642 0.0599339238 0.7308179846 0.4732252603
-75.7218012496 0.0599347691 0.7308107366 0.4732306808
-75.7215387946 0.0599356237 0.7308034087 0.4732364610
-75.7212734905 0.0599364875 0.7307960009 0.4732425970
-75.7210053278 0.0599373607 0.7307885126 0.4732490856
-75.7207342964 0.0599382433 0.7307809436 0.4732559226
-75.7204603857 0.0599391352 0.7307732935 0.4732631030
-75.7201835844 0.0599400365 0.7307655620 0.4732706224
-75.7199038809 0.0599409474 0.7307577486 0.4732784764
-75.7196212627 0.0599418677 0.7307498530 0.4732866589
-75.7193357169 0.0599427975 0.7307418746 0.4732951640
-75.7190472301 0.0599437370 0.7307338132 0.4733039862
-75.7187557883 0.0599446861 0.7307256681 0.4733131188
-75.7184613769 0.0599456449 0.7307174390 0.4733225539
-75.7181639809 0.0599466134 0.7307091253 0.4733322844
-75.7178635848 0.0599475917 0.7307007266 0.4733423023
-75.7175601723 0.0599485799 0.7306922423 0.4733525981
-75.7172537269 0.0599495779 0.7306836718 0.4733631619
-75.7169442315 0.0599505859 0.7306750147 0.4733739840
-75.7166316684 0.0599516039 0.7306662703 0.4733850529
-75.7163160197 0.0599526320 0.7306574381 0.4733963558
-75.7159972667 0.0599536702 0.7306485174 0.4734078798
-75.7156753905 0.0599547185 0.7306395077 0.4734196110
-75.7153503716 0.0599557772 0.7306304083 0.4734315334
-75.7150221902 0.0599568462 0.7306212185 0.4734436299
-75.7146908261 0.0599579255 0.7306119378 0.4734558829
-75.7143562585 0.0599590153 0.7306025655 0.4734682726
-75.7140184664 0.0599601156 0.7305931008 0.4734807769
-75.7136774285 0.0599612266 0.7305835432 0.4734933730
-75.7133331231 0.0599623482 0.7305738918 0.4735060360
-75.7129855281 0.0599634805 0.7305641461 0.4735187379
-75.7126346212 0.0599646236 0.7305543052 0.4735314490
-75.7122803799 0.0599657777 0.7305443685 0.4735441376
-75.7119227814 0.0599669427 0.7305343351 0.4735567683
-75.7115618026 0.0599681187 0.7305242045 0.4735693026
-75.7111974205 0.0599693058 0.7305139758 0.4735816997
-75.7108296118 0.0599705042 0.7305036483 0.4735939146
-75.7104583530 0.0599717138 0.7304932212 0.4736058976
-75.7100836208 0.0599729347 0.7304826938 0.4736175958
-75.7097053918 0.0599741671 0.7304720653 0.4736289515
-75.7093236425 0.0599754109 0.7304613350 0.4736399005
-75.7089383497 0.0599766664 0.7304505021 0.4736503741
-75.7085494902 0.0599779335 0.7304395658 0.4736602970
-75.7081570410 0.0599792123 0.7304285255 0.4736695858
-75.7077609793 0.0599805029 0.7304173803 0.4736781503
-75.7073612827 0.0599818054 0.7304061296 0.4736858913
-75.7069579291 0.0599831198 0.7303947726 0.4736926987
-75.7065508966 0.0599844463 0.7303833087 0.4736984520
-75.7061401640 0.0599857848 0.7303717370 0.4737030174
-75.7057257101 0.0599871355 0.7303600570 0.4737062456
-75.7053075144 0.0599884985 0.7303482679 0.4737079707
-75.7048855566 0.0599898737 0.7303363690 0.4737080051
-75.7044598167 0.0599912613 0.7303243598 0.4737061368
-75.7040302744 0.0599926613 0.7303122395 0.4737021232
-75.7035969092 0.0599940739 0.7303000074 0.4736956833
-75.7031596996 0.0599954989 0.7302876628 0.4736864884
-75.7027186219 0.0599969367 0.7302752051 0.4736741470
-75.7022736492 0.0599983871 0.7302626332 0.4736581846
-75.7018247487 0.0599998505 0.7302499461 0.4736380142
-75.7013718783 0.0600013268 0.7302371426 0.4736128923
-75.7009149808 0.0600028162 0.7302242208 0.4735818517
-75.7004539746 0.0600043191 0.7302111782 0.4735435950
-75.6999887371 0.0600058358 0.7301980112 0.4734963158
-75.6995190739 0.0600073670 0.7301847139 0.4734373702
-75.6990446516 0.0600089138 0.7301712762 0.4733625834
-75.6985648189 0.0600104783 0.7301576789 0.4732644407
-75.6980779326 0.0600120658 0.7301438732 0.4731253847
-75.6975750610 0.0600137055 0.7301295941 0.4728562208
-75.6970577098 0.0600153924 0.7301148858 0.4724637987
-75.6965693616 0.0600169848 0.7301010347 0.4723469966
-75.6960996804 0.0600185164 0.7300877217 0.4723072042
-75.6957030669 0.0600198097 0.7300764841 0.4723060161
-75.6957042657 0.0600198058 0.7300765194 0.4723062839
-75.6956695123 0.0600199191 0.7300755340 0.4723067239
-75.6956275159 0.0600200560 0.7300743421 0.4723070224
-75.6955831980 0.0600202006 0.7300730832 0.4723070808
-75.6955373987 0.0600203499 0.7300717813 0.4723068406
-75.6954902593 0.0600205036 0.7300704401 0.4723062556
-75.6954418018 0.0600206617 0.7300690605 0.4723052852
-75.6953920285 0.0600208240 0.7300676425 0.4723038931
-75.6953409395 0.0600209906 0.7300661859 0.4723020471
-75.6952885353 0.0600211615 0.7300646909 0.4722997196
-75.6952348176 0.0600213367 0.7300631575 0.4722968875
-75.6951797896 0.0600215162 0.7300615858 0.4722935321
-75.6951234554 0.0600216999 0.7300599758 0.4722896394
-75.6950658209 0.0600218879 0.7300583278 0.4722852000
-75.6950068930 0.0600220801 0.7300566420 0.4722802084
-75.6949466799 0.0600222764 0.7300549185 0.4722746634
-75.6948851914 0.0600224770 0.7300531577 0.4722685673
